"","State","County","Total","perPerson","percentageUnder18","percentageElderly","Awards","Applications"
"905","Louisiana","St. John the Baptist",1704,606.807511737089,0.218896713615023,0.166079812206573,12830,36980
"906","Louisiana","Morehouse",1707,575.278265963679,0.164616285881664,0.212067955477446,12830,36980
"907","Louisiana","Webster",1870,566.844919786096,0.152406417112299,0.209625668449198,12830,36980
"908","Louisiana","Vermilion",1925,593.246753246753,0.140779220779221,0.17974025974026,12830,36980
"909","Louisiana","Evangeline",1999,574.287143571786,0.130565282641321,0.248124062031016,12830,36980
"910","Louisiana","Natchitoches",2005,585.536159600998,0.166583541147132,0.229426433915212,12830,36980
"911","Louisiana","Ascension",2128,610.902255639098,0.214755639097744,0.173402255639098,12830,36980
"912","Louisiana","St. Mary",2207,607.612143180788,0.159945627548709,0.191662890801994,12830,36980
"913","Louisiana","Avoyelles",2387,584.415584415584,0.174277335567658,0.209049015500628,12830,36980
"914","Louisiana","Acadia",2449,590.445079624336,0.13679052674561,0.207431604736627,12830,36980
"915","Louisiana","Livingston",2700,607.777777777778,0.166666666666667,0.171481481481481,12830,36980
"916","Louisiana","Washington",2751,589.603780443475,0.146855688840422,0.211559432933479,12830,36980
"917","Louisiana","Lafourche",3033,615.891856247939,0.186613913616881,0.15100560501154,12830,36980
"918","Louisiana","Iberia",3111,582.127933140469,0.184506589521054,0.175827708132433,12830,36980
"919","Louisiana","Bossier",3367,615.978615978616,0.242055242055242,0.161568161568162,12830,36980
"920","Louisiana","Terrebonne",4604,615.551694178975,0.209383145091225,0.157254561251086,12830,36980
"921","Louisiana","Tangipahoa",4890,565.848670756646,0.161145194274029,0.224744376278119,12830,36980
"922","Louisiana","St. Tammany",4967,568.753774914435,0.186430440910006,0.199516810952285,12830,36980
"923","Louisiana","St. Landry",5163,584.543869843114,0.166182452062754,0.216153399186519,12830,36980
"924","Louisiana","Calcasieu",5633,582.460500621339,0.203976566660749,0.168649032487129,12830,36980
"925","Louisiana","Lafayette",6157,599.805099886308,0.202208867955173,0.183693357154458,12830,36980
"926","Louisiana","Rapides",6522,537.871818460595,0.18261269549218,0.171879791475008,12830,36980
"927","Louisiana","Ouachita",6917,596.645944773746,0.219314731820153,0.173051901113199,12830,36980
"928","Louisiana","Jefferson",12576,578.403307888041,0.185194020356234,0.222010178117048,12830,36980
"929","Louisiana","Caddo",12974,612.14737166641,0.21072915060891,0.180900262062587,12830,36980
"930","Louisiana","East Baton Rouge",14126,598.187738921138,0.228160838170749,0.196658643635849,12830,36980
"931","Louisiana","Orleans",19067,602.19226936592,0.157864373000472,0.232286148843552,12830,36980
"932","Maine","Sagadahoc",595,552.941176470588,0.0857142857142857,0.184873949579832,2212,6375
"933","Maine","Lincoln",649,543.913713405239,0.0955315870570108,0.197226502311248,2212,6375
"934","Maine","Piscataquis",662,561.933534743202,0.0876132930513595,0.146525679758308,2212,6375
"935","Maine","Knox",809,529.048207663782,0.111248454882571,0.202719406674907,2212,6375
"936","Maine","Franklin",940,564.893617021277,0.107446808510638,0.16063829787234,2212,6375
"937","Maine","Hancock",1021,543.5847208619,0.0812928501469148,0.209598432908913,2212,6375
"938","Maine","Waldo",1228,569.218241042345,0.118078175895765,0.175895765472313,2212,6375
"939","Maine","Washington",1315,541.444866920152,0.088212927756654,0.228897338403042,2212,6375
"940","Maine","Oxford",2041,564.429201371877,0.123958843704067,0.165115139637433,2212,6375
"941","Maine","Somerset",2174,564.397424103036,0.0855565777368905,0.161913523459062,2212,6375
"942","Maine","Aroostook",2504,526.357827476038,0.0994408945686901,0.20167731629393,2212,6375
"943","Maine","York",3477,545.297670405522,0.115041702617199,0.149554213402358,2212,6375
"944","Maine","Kennebec",3935,550.190597204574,0.100889453621347,0.13722998729352,2212,6375
"945","Maine","Androscoggin",4052,577.986179664363,0.134501480750247,0.147334649555775,2212,6375
"946","Maine","Cumberland",5166,575.300038714673,0.0907859078590786,0.207704219899342,2212,6375
"947","Maine","Penobscot",5379,572.597137014315,0.0974158765569808,0.136828406767057,2212,6375
"948","Maryland","Queen Anne's",363,600.550964187328,0.18732782369146,0.146005509641873,10293,27037
"949","Maryland","Kent",374,534.75935828877,0.125668449197861,0.200534759358289,10293,27037
"950","Maryland","Talbot",548,582.116788321168,0.167883211678832,0.202554744525547,10293,27037
"951","Maryland","Garrett",598,605.351170568562,0.100334448160535,0.230769230769231,10293,27037
"952","Maryland","Caroline",813,648.216482164822,0.177121771217712,0.156211562115621,10293,27037
"953","Maryland","Worcester",839,601.907032181168,0.183551847437426,0.171632896305125,10293,27037
"954","Maryland","Somerset",947,612.46040126716,0.2259767687434,0.159450897571278,10293,27037
"955","Maryland","Calvert",1071,609.710550887022,0.134453781512605,0.182072829131653,10293,27037
"956","Maryland","Dorchester",1325,614.339622641509,0.247547169811321,0.150943396226415,10293,27037
"957","Maryland","Carroll",1568,613.520408163265,0.0880102040816327,0.17155612244898,10293,27037
"958","Maryland","St. Mary's",1695,617.699115044248,0.153392330383481,0.192330383480826,10293,27037
"959","Maryland","Cecil",1868,635.438972162741,0.178800856531049,0.131156316916488,10293,27037
"960","Maryland","Allegany",2330,609.442060085837,0.129184549356223,0.169527896995708,10293,27037
"961","Maryland","Charles",2405,618.711018711019,0.16964656964657,0.207484407484407,10293,27037
"962","Maryland","Frederick",2409,576.172685761727,0.158156911581569,0.212536322125363,10293,27037
"963","Maryland","Wicomico",2755,626.860254083485,0.233030852994555,0.148820326678766,10293,27037
"964","Maryland","Harford",3469,640.530412222543,0.169213029691554,0.165177284520035,10293,27037
"965","Maryland","Howard",3585,586.610878661088,0.152859135285914,0.384379358437936,10293,27037
"966","Maryland","Washington",3756,662.939297124601,0.183972310969116,0.145367412140575,10293,27037
"967","Maryland","Anne Arundel",7615,634.4057780696,0.165331582403152,0.175574523965857,10293,27037
"968","Maryland","Montgomery",13859,566.34677826683,0.103542824157587,0.504509704884912,10293,27037
"969","Maryland","Prince George's",14321,622.442566859856,0.177361916067314,0.240346344529013,10293,27037
"970","Maryland","Baltimore",16510,617.01998788613,0.17946698970321,0.225136281041793,10293,27037
"971","Maryland","Baltimore",35310,651.770036816766,0.1398753894081,0.196856414613424,10293,27037
"972","Massachusetts","Franklin",1954,577.789150460594,0.103377686796315,0.181678607983623,11273,26120
"973","Massachusetts","Hampshire",2932,554.570259208731,0.115961800818554,0.199522510231924,11273,26120
"974","Massachusetts","Barnstable",3046,529.218647406435,0.0768220617202889,0.217990807616546,11273,26120
"975","Massachusetts","Berkshire",3778,567.496029645315,0.107728957120169,0.186077289571202,11273,26120
"976","Massachusetts","Plymouth",9047,569.691610478612,0.103349176522604,0.266718249143362,11273,26120
"977","Massachusetts","Norfolk",10660,536.116322701689,0.0712945590994371,0.419887429643527,11273,26120
"978","Massachusetts","Bristol",18060,582.059800664452,0.133056478405316,0.201328903654485,11273,26120
"979","Massachusetts","Essex",21387,574.601393369804,0.106840604105298,0.351475195212045,11273,26120
"980","Massachusetts","Worcester",22015,594.7308653191,0.13713377242789,0.234658187599364,11273,26120
"981","Massachusetts","Middlesex",24177,560.532737725938,0.0871489432104893,0.388799272035406,11273,26120
"982","Massachusetts","Hampden",30149,614.11655444625,0.172941059404955,0.206109655378288,11273,26120
"983","Massachusetts","Suffolk",31956,578.107397671799,0.0944736512704969,0.434660157716861,11273,26120
"984","Michigan","Luce",196,520.408163265306,0.0918367346938776,0.270408163265306,18961,44420
"985","Michigan","Schoolcraft",235,536.170212765957,0.0808510638297872,0.276595744680851,18961,44420
"986","Michigan","Iron",289,550.173010380623,0.0865051903114187,0.176470588235294,18961,44420
"987","Michigan","Benzie",292,575.342465753425,0.126712328767123,0.150684931506849,18961,44420
"988","Michigan","Alcona",337,608.308605341246,0.0979228486646884,0.13946587537092,18961,44420
"989","Michigan","Missaukee",340,564.705882352941,0.1,0.152941176470588,18961,44420
"990","Michigan","Kalkaska",356,542.134831460674,0.115168539325843,0.188202247191011,18961,44420
"991","Michigan","Crawford",368,543.478260869565,0.114130434782609,0.157608695652174,18961,44420
"992","Michigan","Montmorency",372,529.569892473118,0.0806451612903226,0.17741935483871,18961,44420
"993","Michigan","Presque Isle",379,540.89709762533,0.0923482849604222,0.211081794195251,18961,44420
"994","Michigan","Menominee",450,531.111111111111,0.102222222222222,0.182222222222222,18961,44420
"995","Michigan","Charlevoix",458,596.069868995633,0.137554585152838,0.152838427947598,18961,44420
"996","Michigan","Antrim",462,582.251082251082,0.121212121212121,0.138528138528139,18961,44420
"997","Michigan","Dickinson",471,545.647558386412,0.0976645435244161,0.176220806794055,18961,44420
"998","Michigan","Gogebic",480,577.083333333333,0.06875,0.179166666666667,18961,44420
"999","Michigan","Emmet",505,550.495049504951,0.136633663366337,0.17029702970297,18961,44420
"1000","Michigan","Houghton",538,529.739776951673,0.0669144981412639,0.219330855018587,18961,44420
"1001","Michigan","Arenac",595,601.680672268908,0.0857142857142857,0.159663865546218,18961,44420
"1002","Michigan","Otsego",597,608.040201005025,0.149078726968174,0.128978224455611,18961,44420
"1003","Michigan","Lake",637,615.384615384615,0.0941915227629513,0.197802197802198,18961,44420
"1004","Michigan","Manistee",639,585.28951486698,0.129890453834116,0.156494522691706,18961,44420
"1005","Michigan","Clinton",660,625.757575757576,0.142424242424242,0.11969696969697,18961,44420
"1006","Michigan","Mason",671,546.944858420268,0.129657228017884,0.183308494783905,18961,44420
"1007","Michigan","Cheboygan",673,592.867756315007,0.114413075780089,0.161961367013373,18961,44420
"1008","Michigan","Huron",684,564.327485380117,0.0994152046783626,0.207602339181287,18961,44420
"1009","Michigan","Barry",741,604.588394062078,0.128205128205128,0.134952766531714,18961,44420
"1010","Michigan","Ogemaw",743,558.546433378197,0.118438761776581,0.162853297442799,18961,44420
"1011","Michigan","Iosco",787,570.520965692503,0.120711562897078,0.155019059720457,18961,44420
"1012","Michigan","Osceola",813,602.706027060271,0.115621156211562,0.182041820418204,18961,44420
"1013","Michigan","Oceana",816,656.862745098039,0.125,0.166666666666667,18961,44420
"1014","Michigan","Gladwin",846,604.018912529551,0.0957446808510638,0.164302600472813,18961,44420
"1015","Michigan","Chippewa",870,555.172413793103,0.124137931034483,0.173563218390805,18961,44420
"1016","Michigan","Branch",887,602.029312288613,0.12739571589628,0.153325817361894,18961,44420
"1017","Michigan","Delta",929,528.525296017223,0.110871905274489,0.205597416576964,18961,44420
"1018","Michigan","Roscommon",942,561.571125265393,0.0987261146496815,0.166666666666667,18961,44420
"1019","Michigan","Cass",945,575.661375661376,0.105820105820106,0.15026455026455,18961,44420
"1020","Michigan","Sanilac",963,552.440290758048,0.105919003115265,0.190031152647975,18961,44420
"1021","Michigan","Marquette",1054,552.182163187856,0.10246679316888,0.150853889943074,18961,44420
"1022","Michigan","Gratiot",1084,591.328413284133,0.120848708487085,0.157749077490775,18961,44420
"1023","Michigan","Alpena",1090,555.045871559633,0.11651376146789,0.138532110091743,18961,44420
"1024","Michigan","Hillsdale",1104,591.485507246377,0.102355072463768,0.142210144927536,18961,44420
"1025","Michigan","Wexford",1119,570.151921358356,0.126005361930295,0.161751563896336,18961,44420
"1026","Michigan","Mecosta",1132,609.540636042403,0.113074204946996,0.153710247349823,18961,44420
"1027","Michigan","Livingston",1205,655.601659751037,0.113692946058091,0.126141078838174,18961,44420
"1028","Michigan","Isabella",1207,570.836785418393,0.110190555095278,0.125103562551781,18961,44420
"1029","Michigan","Ionia",1212,598.184818481848,0.108910891089109,0.145214521452145,18961,44420
"1030","Michigan","Clare",1232,561.688311688312,0.0738636363636364,0.164772727272727,18961,44420
"1031","Michigan","Lapeer",1254,607.655502392344,0.108452950558214,0.140350877192982,18961,44420
"1032","Michigan","St. Joseph",1268,608.832807570978,0.108832807570978,0.127760252365931,18961,44420
"1033","Michigan","Newaygo",1336,581.586826347305,0.127994011976048,0.142215568862275,18961,44420
"1034","Michigan","Tuscola",1369,611.395178962747,0.12417823228634,0.128560993425858,18961,44420
"1035","Michigan","Grand Traverse",1385,545.848375451264,0.140072202166065,0.157400722021661,18961,44420
"1036","Michigan","Midland",1533,578.604044357469,0.117416829745597,0.135681669928245,18961,44420
"1037","Michigan","Allegan",1616,595.915841584158,0.13490099009901,0.137376237623762,18961,44420
"1038","Michigan","Shiawassee",1641,605.728214503352,0.137111517367459,0.128580134064595,18961,44420
"1039","Michigan","Eaton",1764,595.804988662131,0.133219954648526,0.170634920634921,18961,44420
"1040","Michigan","Montcalm",1813,595.146166574738,0.122448979591837,0.11969111969112,18961,44420
"1041","Michigan","Lenawee",1882,596.705632306057,0.116365568544102,0.141870350690755,18961,44420
"1042","Michigan","Van Buren",2111,601.136901942207,0.115111321648508,0.161061108479394,18961,44420
"1043","Michigan","Monroe",2473,599.272139102305,0.118883946623534,0.124949454104327,18961,44420
"1044","Michigan","Ottawa",2536,581.624605678233,0.155757097791798,0.146687697160883,18961,44420
"1045","Michigan","Bay",3080,595.454545454545,0.134415584415584,0.147727272727273,18961,44420
"1046","Michigan","St. Clair",3506,590.131203650884,0.135767256132345,0.146605818596691,18961,44420
"1047","Michigan","Berrien",4468,597.135183527305,0.147493285586392,0.173455684870188,18961,44420
"1048","Michigan","Jackson",4496,626.112099644128,0.14479537366548,0.133451957295374,18961,44420
"1049","Michigan","Calhoun",4707,595.708519226684,0.127894625026556,0.144253239855534,18961,44420
"1050","Michigan","Washtenaw",5232,610.282874617737,0.130542813455657,0.222285932721713,18961,44420
"1051","Michigan","Muskegon",5973,601.372844466767,0.170935878118199,0.155365812824376,18961,44420
"1052","Michigan","Kalamazoo",6350,611.968503937008,0.155433070866142,0.145826771653543,18961,44420
"1053","Michigan","Ingham",7700,619.74025974026,0.131688311688312,0.18038961038961,18961,44420
"1054","Michigan","Saginaw",8429,618.578716336457,0.165500059319018,0.151382133111876,18961,44420
"1055","Michigan","Kent",12816,607.443820224719,0.14481897627965,0.176420099875156,18961,44420
"1056","Michigan","Genesee",16108,626.831388130122,0.149801340948597,0.13707474546809,18961,44420
"1057","Michigan","Oakland",20562,613.899426125863,0.0987258048827935,0.334257367960315,18961,44420
"1058","Michigan","Macomb",22813,614.912549861921,0.109455135229913,0.318414938850655,18961,44420
"1059","Michigan","Wayne",81280,630.48720472441,0.130942421259843,0.223117618110236,18961,44420
"1060","Minnesota","Big Stone",103,524.271844660194,0.12621359223301,0.330097087378641,7991,16611
"1061","Minnesota","Watonwan",109,743.119266055046,0.211009174311927,0.220183486238532,7991,16611
"1062","Minnesota","Norman",111,423.423423423423,0.108108108108108,0.27027027027027,7991,16611
"1063","Minnesota","Roseau",114,543.859649122807,0.157894736842105,0.166666666666667,7991,16611
"1064","Minnesota","Pope",130,530.769230769231,0.138461538461538,0.192307692307692,7991,16611
"1065","Minnesota","Pipestone",142,563.380281690141,0.154929577464789,0.26056338028169,7991,16611
"1066","Minnesota","Yellow Medicine",144,506.944444444444,0.104166666666667,0.263888888888889,7991,16611
